Latitude	Longitude	Location	Municipality	Type	Year	Count
49.238535	-123.076713	E 35TH AVE & KNIGHT ST	VANCOUVER	PDO	2018	2
49.239058	-123.101563	E 35TH AVE & MAIN ST	VANCOUVER	PDO	2018	2
49.237682	-123.076879	E 36TH AVE & KNIGHT ST	VANCOUVER	PDO	2018	2
49.237035	-123.090444	E 37TH AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.237333	-123.105495	E 37TH AVE & ONTARIO ST & W 37TH AVE	VANCOUVER	PDO	2018	2
49.235829	-123.048849	E 38TH AVE & EARLES ST	VANCOUVER	PDO	2018	2
49.235421	-123.101623	E 39TH AVE & MAIN ST	VANCOUVER	PDO	2018	2
49.235492	-123.105545	E 39TH AVE & ONTARIO ST & W 39TH AVE	VANCOUVER	PDO	2018	2
49.26764	-123.056663	E 3RD AVE & NANAIMO ST	VANCOUVER	PDO	2018	2
49.268241	-123.102752	E 3RD AVE & QUEBEC ST	VANCOUVER	PDO	2018	2
49.267595	-123.044263	E 3RD AVE & RENFREW ST	VANCOUVER	PDO	2018	2
49.267759	-123.065803	E 3RD AVE & VICTORIA DR	VANCOUVER	PDO	2018	2
49.232932	-123.040245	E 41ST AVE & KERR ST	VANCOUVER	PDO	2018	2
49.232933	-123.038779	E 41ST AVE & MCKINNON ST	VANCOUVER	PDO	2018	2
49.230094	-123.090586	E 44TH AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.229444	-123.105741	E 45TH AVE & ONTARIO ST & W 45TH AVE	VANCOUVER	PDO	2018	2
49.228457	-123.054655	E 46TH AVE & ELLIOTT ST	VANCOUVER	PDO	2018	2
49.228405	-123.09741	E 46TH AVE & PRINCE EDWARD ST	VANCOUVER	PDO	2018	2
49.227577	-123.101519	E 47TH AVE & MAIN ST	VANCOUVER	PDO	2018	2
49.225257	-123.073161	E 49TH AVE & FLEMING ST	VANCOUVER	PDO	2018	2
49.225479	-123.091985	E 49TH AVE & FREDERICK ST	VANCOUVER	PDO	2018	2
49.225113	-123.062365	E 49TH AVE & GLADSTONE ST	VANCOUVER	PDO	2018	2
49.225331	-123.080049	E 49TH AVE & INVERNESS ST	VANCOUVER	PDO	2018	2
49.225375	-123.082822	E 49TH AVE & ROSS ST	VANCOUVER	PDO	2018	2
49.224733	-123.044154	E 49TH AVE & RUPERT ST	VANCOUVER	PDO	2018	2
49.225624	-123.099546	E 49TH AVE & SOPHIA ST	VANCOUVER	PDO	2018	2
49.225407	-123.086624	E 49TH AVE & ST CATHERINES ST	VANCOUVER	PDO	2018	2
49.224775	-123.050339	E 49TH AVE & VIVIAN ST	VANCOUVER	PDO	2018	2
49.26685	-123.06582	E 4TH AVE & VICTORIA DR	VANCOUVER	PDO	2018	2
49.22206	-123.041181	E 52ND AVE & KERR ST	VANCOUVER	PDO	2018	2
49.222644	-123.085233	E 52ND AVE & WINDSOR ST	VANCOUVER	PDO	2018	2
49.221868	-123.09087	E 53RD AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.22075	-123.090891	E 54TH AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.220484	-123.080228	E 54TH AVE & INVERNESS ST	VANCOUVER	PDO	2018	2
49.220526	-123.083007	E 54TH AVE & ROSS ST & UNNAMED LANE	VANCOUVER	PDO	2018	2
49.220188	-123.044412	E 54TH AVE & RUPERT ST	VANCOUVER	PDO	2018	2
49.220183	-123.050586	E 54TH AVE & VIVIAN DR & VIVIAN ST	VANCOUVER	PDO	2018	2
49.219116	-123.090919	E 56TH AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.217401	-123.090969	E 58TH AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.214502	-123.066021	E 61ST AVE & VICTORIA DR	VANCOUVER	PDO	2018	2
49.209441	-123.106722	E 69TH AVE & ONTARIO ST & W 69TH AVE	VANCOUVER	PDO	2018	2
49.265199	-123.079402	E 6TH AVE & KEITH DR	VANCOUVER	PDO	2018	2
49.264749	-123.044314	E 6TH AVE & RENFREW ST	VANCOUVER	PDO	2018	2
49.264269	-123.081324	E 7TH AVE & GLEN DR	VANCOUVER	PDO	2018	2
49.263816	-123.033756	E 7TH AVE & RUPERT ST	VANCOUVER	PDO	2018	2
49.264366	-123.092963	E 7TH AVE & ST GEORGE ST	VANCOUVER	PDO	2018	2
49.263417	-123.0891	E 8TH AVE & FRASER ST	VANCOUVER	PDO	2018	2
49.263172	-123.058146	E 8TH AVE & GARDEN DR	VANCOUVER	PDO	2018	2
49.262933	-123.044329	E 8TH AVE & RENFREW ST	VANCOUVER	PDO	2018	2
49.262242	-123.058157	E BROADWAY & GARDEN DR	VANCOUVER	PDO	2018	2
49.282252	-123.097592	E CORDOVA ST & GORE AVE	VANCOUVER	PDO	2018	2
49.282097	-123.089494	E CORDOVA ST & HEATLEY AVE	VANCOUVER	PDO	2018	2
49.282177	-123.093384	E CORDOVA ST & JACKSON AVE	VANCOUVER	PDO	2018	2
49.278278	-123.046709	E GEORGIA ST & KASLO ST	VANCOUVER	PDO	2018	2
49.208185	-123.091176	E KENT AVE N & FRASER ST	VANCOUVER	PDO	2018	2
49.207942	-123.094045	E KENT AVE N & ST GEORGE ST	VANCOUVER	PDO	2018	2
49.24872	-123.097177	E KING EDWARD AVE & JOHN ST	VANCOUVER	PDO	2018	2
49.248844	-123.104993	E KING EDWARD AVE & ONTARIO ST & W KING EDWARD AVE	VANCOUVER	PDO	2018	2
49.248592	-123.085847	E KING EDWARD AVE & ST CATHERINES ST	VANCOUVER	PDO	2018	2
49.280211	-123.02833	E PENDER ST & SKEENA ST	VANCOUVER	PDO	2018	2
49.280242	-123.065586	E PENDER ST & VICTORIA DR	VANCOUVER	PDO	2018	2
49.280197	-123.036197	E PENDER ST & WINDERMERE ST	VANCOUVER	PDO	2018	2
49.233587	-123.101542	E WOODSTOCK AVE & MAIN ST	VANCOUVER	PDO	2018	2
49.238282	-123.154893	EAST BOULEVARD & W 37TH AVE	VANCOUVER	PDO	2018	2
49.231849	-123.155098	EAST BOULEVARD & W 44TH AVE	VANCOUVER	PDO	2018	2
49.234702	-123.164156	ELM ST & W 41ST AVE	VANCOUVER	PDO	2018	2
49.235177	-123.030455	EUCLID AVE & TYNE ST	VANCOUVER	PDO	2018	2
49.258953	-123.141217	FIR ST & W 14TH AVE	VANCOUVER	PDO	2018	2
49.269712	-123.140791	FIR ST & W 2ND AVE	VANCOUVER	PDO	2018	2
49.266223	-123.140934	FIR ST & W 6TH AVE	VANCOUVER	PDO	2018	2
49.279428	-123.074119	FRANCES ST & MCLEAN DR	VANCOUVER	PDO	2018	2
49.282228	-123.074092	FRANKLIN ST & MCLEAN DR	VANCOUVER	PDO	2018	2
49.282057	-123.043983	FRANKLIN ST & RENFREW ST	VANCOUVER	PDO	2018	2
49.229252	-123.126804	FREMLIN ST & W 46TH AVE	VANCOUVER	PDO	2018	2
49.208596	-123.13921	FRENCH ST & W 70TH AVE	VANCOUVER	PDO	2018	2
49.242602	-123.057357	GALT ST & NANAIMO ST	VANCOUVER	PDO	2018	2
49.289034	-123.142325	GILFORD ST & PENDRELL ST	VANCOUVER	PDO	2018	2
49.269879	-123.081408	GLEN DR & TERMINAL AVE	VANCOUVER	PDO	2018	2
49.277617	-123.096963	GORE AVE & UNION ST	VANCOUVER	PDO	2018	2
49.25909	-123.060191	GRANDVIEW HWY S & TEMPLETON DR	VANCOUVER	PDO	2018	2
49.271479	-123.075381	GRANT ST & MCLEAN DR	VANCOUVER	PDO	2018	2
49.271282	-123.056593	GRANT ST & NANAIMO ST	VANCOUVER	PDO	2018	2
49.271359	-123.044216	GRANT ST & RENFREW ST	VANCOUVER	PDO	2018	2
49.271281	-123.065738	GRANT ST & VICTORIA DR	VANCOUVER	PDO	2018	2
49.267939	-123.138452	GRANVILLE BRIDGE & W 4TH AVE	VANCOUVER	PDO	2018	2
49.227896	-123.139774	GRANVILLE ST & W 48TH AVE	VANCOUVER	PDO	2018	2
49.219897	-123.140104	GRANVILLE ST & W 56TH AVE	VANCOUVER	PDO	2018	2
49.282772	-123.10996	HAMILTON ST & W HASTINGS ST	VANCOUVER	PDO	2018	2
49.282954	-123.087072	HAWKS AVE & POWELL ST	VANCOUVER	PDO	2018	2
49.277436	-123.087298	HAWKS AVE & UNION ST	VANCOUVER	PDO	2018	2
49.259526	-123.119989	HEATHER ST & W 13TH AVE	VANCOUVER	PDO	2018	2
49.256105	-123.120144	HEATHER ST & W 17TH AVE	VANCOUVER	PDO	2018	2
49.251586	-123.120309	HEATHER ST & W 22ND AVE	VANCOUVER	PDO	2018	2
49.219142	-123.123868	HEATHER ST & W 57TH AVE	VANCOUVER	PDO	2018	2
49.265912	-123.119784	HEATHER ST & W 6TH AVE	VANCOUVER	PDO	2018	2
49.208373	-123.124218	HEATHER ST & W 70TH AVE	VANCOUVER	PDO	2018	2
49.266733	-123.136054	HEMLOCK ST & W 5TH AVE	VANCOUVER	PDO	2018	2
49.264373	-123.187784	HIGHBURY ST & W BROADWAY	VANCOUVER	PDO	2018	2
49.217249	-123.134071	HUDSON ST & W 59TH AVE	VANCOUVER	PDO	2018	2
49.20571	-123.134687	HUDSON ST & W 72ND AVE	VANCOUVER	PDO	2018	2
49.289023	-123.125547	JERVIS ST & W PENDER ST	VANCOUVER	PDO	2018	2
49.227246	-123.041097	KERR ST & RUPERT ST	VANCOUVER	PDO	2018	2
49.241248	-123.037197	KINGS AVE & RUPERT ST	VANCOUVER	PDO	2018	2
49.235789	-123.040751	KINGSWAY & SPENCER ST	VANCOUVER	PDO	2018	2
49.27213	-123.067664	KITCHENER ST & SALSBURY DR	VANCOUVER	PDO	2018	2
49.257774	-123.124361	LAUREL ST & W 15TH AVE	VANCOUVER	PDO	2018	2
49.250764	-123.12466	LAUREL ST & W 23RD AVE	VANCOUVER	PDO	2018	2
49.219173	-123.126122	LAUREL ST & W 57TH AVE	VANCOUVER	PDO	2018	2
49.217048	-123.126137	LAUREL ST & W 59TH AVE	VANCOUVER	PDO	2018	2
49.265947	-123.124076	LAUREL ST & W 6TH AVE	VANCOUVER	PDO	2018	2
49.204618	-123.12434	LAUREL ST & W KENT AVE N	VANCOUVER	PDO	2018	2
49.209733	-123.118299	LORD ST & SW MARINE DR	VANCOUVER	PDO	2018	2
49.211445	-123.118587	LORD ST & W 65TH AVE	VANCOUVER	PDO	2018	2
49.25098	-123.167821	MACDONALD ST & W 24TH AVE	VANCOUVER	PDO	2018	2
49.276037	-123.099957	MAIN ST & MILROSS AVE	VANCOUVER	PDO	2018	2
49.270919	-123.100633	MAIN ST & SWITCHMEN ST	VANCOUVER	PDO	2018	2
49.261213	-123.106934	MANITOBA ST & W 11TH AVE	VANCOUVER	PDO	2018	2
49.270239	-123.106638	MANITOBA ST & W 1ST AVE	VANCOUVER	PDO	2018	2
49.206864	-123.110231	MANITOBA ST & W KENT AVE N	VANCOUVER	PDO	2018	2
49.248926	-123.107447	MANITOBA ST & W KING EDWARD AVE	VANCOUVER	PDO	2018	2
49.227129	-123.152329	MAPLE ST & W 49TH AVE	VANCOUVER	PDO	2018	2
49.234413	-123.144722	MARGUERITE ST & W 41ST AVE	VANCOUVER	PDO	2018	2
49.224215	-123.163984	MARINE CRES & SW MARINE DR	VANCOUVER	PDO	2018	2
49.25716	-123.138247	MARPOLE AVE & MCRAE AVE	VANCOUVER	PDO	2018	2
49.288718	-123.046701	MCGILL ST & N KASLO ST	VANCOUVER	PDO	2018	2
49.257059	-123.130304	MONTCALM ST & RICHELIEU AVE & W 16TH AVE	VANCOUVER	PDO	2018	2
49.20856	-123.135963	MONTCALM ST & W 70TH AVE	VANCOUVER	PDO	2018	2
49.226679	-123.131917	MONTGOMERY ST & W 49TH AVE	VANCOUVER	PDO	2018	2
49.27487	-123.056575	NANAIMO ST & NAPIER ST	VANCOUVER	PDO	2018	2
49.274844	-123.065655	NAPIER ST & VICTORIA DR	VANCOUVER	PDO	2018	2
49.274921	-123.211733	NW MARINE DR & TOLMIE ST	VANCOUVER	PDO	2018	2
49.230214	-123.128216	OAK ST & W 45TH AVE	VANCOUVER	PDO	2018	2
49.228404	-123.128257	OAK ST & W 47TH AVE	VANCOUVER	PDO	2018	2
49.224795	-123.128393	OAK ST & W 51ST AVE	VANCOUVER	PDO	2018	2
49.222811	-123.128482	OAK ST & W 53RD AVE	VANCOUVER	PDO	2018	2
49.249314	-123.129799	OSLER ST & W KING EDWARD AVE	VANCOUVER	PDO	2018	2
49.283065	-123.068267	PANDORA ST & SALSBURY DR	VANCOUVER	PDO	2018	2
49.283041	-123.065551	PANDORA ST & VICTORIA DR	VANCOUVER	PDO	2018	2
49.275372	-123.044127	PARKER ST & RENFREW ST	VANCOUVER	PDO	2018	2
49.275748	-123.067565	PARKER ST & SALSBURY DR	VANCOUVER	PDO	2018	2
49.283894	-123.051966	PENTICTON ST & TRIUMPH ST	VANCOUVER	PDO	2018	2
49.279101	-123.051991	PENTICTON ST & TURNER ST	VANCOUVER	PDO	2018	2
49.271603	-123.189475	POINT GREY RD & WALLACE ST	VANCOUVER	PDO	2018	2
49.211029	-123.093295	POPLAR ST & SE MARINE DR	VANCOUVER	PDO	2018	2
49.284225	-123.06825	POWELL ST & SALSBURY DR	VANCOUVER	PDO	2018	2
49.235363	-123.042874	RUPERT ST & SCHOOL AVE	VANCOUVER	PDO	2018	2
49.242485	-123.036012	RUPERT ST & WELLINGTON AVE	VANCOUVER	PDO	2018	2
49.261107	-123.209214	SASAMAT ST & W 13TH AVE	VANCOUVER	PDO	2018	2
49.258299	-123.209312	SASAMAT ST & W 16TH AVE	VANCOUVER	PDO	2018	2
49.232109	-123.035107	SCHOOL AVE & WESSEX ST	VANCOUVER	PDO	2018	2
49.205683	-123.133389	SELKIRK ST & W 72ND AVE	VANCOUVER	PDO	2018	2
49.27662	-123.063669	SEMLIN DR & VENABLES ST	VANCOUVER	PDO	2018	2
49.240259	-123.03668	SPENCER ST & VANNESS AVE	VANCOUVER	PDO	2018	2
49.261562	-123.129067	SPRUCE ST & W 11TH AVE	VANCOUVER	PDO	2018	2
49.265194	-123.128943	SPRUCE ST & W 7TH AVE	VANCOUVER	PDO	2018	2
49.263443	-123.129003	SPRUCE ST & W BROADWAY	VANCOUVER	PDO	2018	2
49.212612	-123.151888	SW MARINE DR & W 64TH AVE	VANCOUVER	PDO	2018	2
49.232683	-123.190912	SW MARINE DR & WALLACE PL & WALLACE ST	VANCOUVER	PDO	2018	2
49.208608	-123.146432	SW MARINE DR & WILTSHIRE ST	VANCOUVER	PDO	2018	2
49.280709	-123.105595	TAYLOR ST & W PENDER ST	VANCOUVER	PDO	2018	2
49.288368	-123.119115	THURLOW ST & W CORDOVA ST	VANCOUVER	PDO	2018	2
49.22629	-123.121801	TISDALL ST & W 49TH AVE	VANCOUVER	PDO	2018	2
49.261187	-123.164778	TRAFALGAR ST & W 12TH AVE	VANCOUVER	PDO	2018	2
49.238495	-123.165765	TRAFALGAR ST & W 37TH AVE	VANCOUVER	PDO	2018	2
49.269194	-123.164516	TRAFALGAR ST & W 3RD AVE	VANCOUVER	PDO	2018	2
49.267431	-123.164552	TRAFALGAR ST & W 5TH AVE	VANCOUVER	PDO	2018	2
49.262854	-123.206121	TRIMBLE ST & W 11TH AVE	VANCOUVER	PDO	2018	2
49.268462	-123.175751	TRUTCH ST & W 4TH AVE	VANCOUVER	PDO	2018	2
49.266754	-123.175834	TRUTCH ST & W 6TH AVE	VANCOUVER	PDO	2018	2
49.252959	-123.066272	VICTORIA DIVERSION & VICTORIA DR	VANCOUVER	PDO	2018	2
49.27086	-123.157415	VINE ST & W 1ST AVE	VANCOUVER	PDO	2018	2
49.232787	-123.159996	VINE ST & W 43RD AVE	VANCOUVER	PDO	2018	2
49.263578	-123.190841	W 10TH AVE & WALLACE CRES & WALLACE ST	VANCOUVER	PDO	2018	2
49.262898	-123.155334	W 10TH AVE & YEW ST	VANCOUVER	PDO	2018	2
49.262208	-123.112913	W 10TH AVE & YUKON ST	VANCOUVER	PDO	2018	2
49.261035	-123.155419	W 12TH AVE & YEW ST	VANCOUVER	PDO	2018	2
49.259406	-123.113048	W 13TH AVE & YUKON ST	VANCOUVER	PDO	2018	2
49.257334	-123.155543	W 16TH AVE & YEW ST	VANCOUVER	PDO	2018	2
49.256827	-123.113172	W 16TH AVE & YUKON ST	VANCOUVER	PDO	2018	2
49.257439	-123.190789	W 17TH AVE & WALLACE ST	VANCOUVER	PDO	2018	2
49.270821	-123.155043	W 1ST AVE & YEW ST	VANCOUVER	PDO	2018	2
49.23288	-123.123901	W 42ND AVE & WILLOW ST	VANCOUVER	PDO	2018	2
49.233657	-123.158533	W 42ND AVE & YEW ST	VANCOUVER	PDO	2018	2
49.232758	-123.158563	W 43RD AVE & YEW ST	VANCOUVER	PDO	2018	2
49.267289	-123.155184	W 5TH AVE & YEW ST	VANCOUVER	PDO	2018	2
49.213171	-123.114638	W 63RD AVE & YUKON ST	VANCOUVER	PDO	2018	2
49.265725	-123.112788	W 6TH AVE & YUKON ST	VANCOUVER	PDO	2018	2
49.265095	-123.193414	W 8TH AVE & W BROADWAY & WALLACE CRES	VANCOUVER	PDO	2018	2
49.264794	-123.155264	W 8TH AVE & YEW ST	VANCOUVER	PDO	2018	2
49.264269	-123.179827	W BROADWAY & WATERLOO ST	VANCOUVER	PDO	2018	2
49.287728	-123.127469	ALBERNI ST & JERVIS ST	VANCOUVER	PDO	2018	3
49.267752	-123.185727	ALMA ST & W 5TH AVE	VANCOUVER	PDO	2018	3
49.213274	-123.148478	ANGUS DR & W 64TH AVE	VANCOUVER	PDO	2018	3
49.271649	-123.152636	ARBUTUS ST & YORK AVE	VANCOUVER	PDO	2018	3
49.240133	-123.071061	ARGYLE ST & E 33RD AVE	VANCOUVER	PDO	2018	3
49.232629	-123.071514	ARGYLE ST & E 41ST AVE	VANCOUVER	PDO	2018	3
49.213736	-123.07203	ARGYLE ST & E 62ND AVE	VANCOUVER	PDO	2018	3
49.223251	-123.02816	ARLINGTON ST & E 49TH AVE & UNNAMED LANE	VANCOUVER	PDO	2018	3
49.220813	-123.140059	ATLAS LANE & GRANVILLE ST & W 55TH AVE	VANCOUVER	PDO	2018	3
49.244598	-123.045875	ATLIN ST & E 29TH AVE	VANCOUVER	PDO	2018	3
49.263301	-123.174022	BALACLAVA ST & W 10TH AVE	VANCOUVER	PDO	2018	3
49.257835	-123.174222	BALACLAVA ST & W 16TH AVE	VANCOUVER	PDO	2018	3
49.26394	-123.160012	BALSAM ST & W BROADWAY	VANCOUVER	PDO	2018	3
49.289058	-123.135977	BARCLAY ST & BIDWELL ST	VANCOUVER	PDO	2018	3
49.29007	-123.137549	BARCLAY ST & DENMAN ST	VANCOUVER	PDO	2018	3
49.285613	-123.130633	BARCLAY ST & JERVIS ST	VANCOUVER	PDO	2018	3
49.283217	-123.126936	BARCLAY ST & THURLOW ST	VANCOUVER	PDO	2018	3
49.274115	-123.130809	BEACH AVE & BEACH CRES & GRANVILLE ST	VANCOUVER	PDO	2018	3
49.276325	-123.134146	BEACH AVE & BURRARD ST BRIDGE	VANCOUVER	PDO	2018	3
49.27473	-123.131812	BEACH AVE & HOWE ST	VANCOUVER	PDO	2018	3
49.277588	-123.113963	BEATTY ST & ROBSON ST	VANCOUVER	PDO	2018	3
49.270683	-123.087441	BEGG ST & TERMINAL AVE	VANCOUVER	PDO	2018	3
49.261623	-123.133793	BIRCH ST & W 11TH AVE	VANCOUVER	PDO	2018	3
49.266184	-123.133618	BIRCH ST & W 4TH AVE & W 6TH AVE	VANCOUVER	PDO	2018	3
49.263927	-123.215243	BLANCA ST & UNIVERSITY BLVD & W 10TH AVE	VANCOUVER	PDO	2018	3
49.253732	-123.178558	BLENHEIM ST & W 21ST AVE	VANCOUVER	PDO	2018	3
49.233808	-123.178712	BLENHEIM ST & W 42ND AVE	VANCOUVER	PDO	2018	3
49.260096	-123.023778	BOUNDARY RD & E 11TH AVE	VANCOUVER	PDO	2018	3
49.228093	-123.023516	BOUNDARY RD & E 46TH AVE	VANCOUVER	PDO	2018	3
49.226376	-123.023523	BOUNDARY RD & E 47TH AVE	VANCOUVER	PDO	2018	3
49.266627	-123.023572	BOUNDARY RD & E 4TH AVE	VANCOUVER	PDO	2018	3
49.248831	-123.023664	BOUNDARY RD & KINCAID ST	VANCOUVER	PDO	2018	3
49.259109	-123.023633	BOUNDARY RD & REGENT ST	VANCOUVER	PDO	2018	3
49.23776	-123.023496	BOUNDARY RD & WELLINGTON AVE	VANCOUVER	PDO	2018	3
49.274011	-123.023539	BOUNDARY RD & WILLIAM ST	VANCOUVER	PDO	2018	3
49.285153	-123.120017	BURRARD ST & MELVILLE ST	VANCOUVER	PDO	2018	3
49.261827	-123.145828	BURRARD ST & W 11TH AVE	VANCOUVER	PDO	2018	3
49.259051	-123.145937	BURRARD ST & W 14TH AVE	VANCOUVER	PDO	2018	3
49.283888	-123.130197	BUTE ST & NELSON ST	VANCOUVER	PDO	2018	3
49.289222	-123.122073	BUTE ST & W CORDOVA ST	VANCOUVER	PDO	2018	3
49.240397	-123.118341	CAMBIE ST & MCGUIGAN AVE	VANCOUVER	PDO	2018	3
49.247029	-123.115486	CAMBIE ST & W 27TH AVE	VANCOUVER	PDO	2018	3
49.239063	-123.116747	CAMBIE ST & W 35TH AVE	VANCOUVER	PDO	2018	3
49.231631	-123.116279	CAMBIE ST & W 43RD AVE	VANCOUVER	PDO	2018	3
49.227002	-123.116335	CAMBIE ST & W 48TH AVE	VANCOUVER	PDO	2018	3
49.214122	-123.117111	CAMBIE ST & W 62ND AVE	VANCOUVER	PDO	2018	3
49.211423	-123.117229	CAMBIE ST & W 65TH AVE	VANCOUVER	PDO	2018	3
49.286665	-123.056527	CAMBRIDGE ST & N NANAIMO ST	VANCOUVER	PDO	2018	3
49.285223	-123.13867	CARDERO ST & DAVIE ST	VANCOUVER	PDO	2018	3
49.26249	-123.091043	CAROLINA ST & E BROADWAY	VANCOUVER	PDO	2018	3
49.266785	-123.090802	CAROLINA ST & GREAT NORTHERN WAY	VANCOUVER	PDO	2018	3
49.283348	-123.079981	CENTENNIAL RD & ROGERS ST & STEWART ST	VANCOUVER	PDO	2018	3
49.273053	-123.069582	CHARLES ST & COMMERCIAL DR	VANCOUVER	PDO	2018	3
49.230981	-123.089228	CHESTER ST & E 43RD AVE	VANCOUVER	PDO	2018	3
49.211036	-123.089575	CHESTER ST & SE MARINE DR	VANCOUVER	PDO	2018	3
49.291271	-123.141568	CHILCO ST & NELSON ST	VANCOUVER	PDO	2018	3
49.224813	-123.056139	CLARENDON ST & E 49TH AVE	VANCOUVER	PDO	2018	3
49.261417	-123.077602	CLARK DR & E 10TH AVE	VANCOUVER	PDO	2018	3
49.260518	-123.077534	CLARK DR & E 11TH AVE	VANCOUVER	PDO	2018	3
49.278555	-123.077227	CLARK DR & E GEORGIA ST	VANCOUVER	PDO	2018	3
49.282259	-123.077222	CLARK DR & FRANKLIN ST	VANCOUVER	PDO	2018	3
49.274941	-123.077297	CLARK DR & NAPIER ST	VANCOUVER	PDO	2018	3
49.279286	-123.102155	COLUMBIA ST & KEEFER ST & QUEBEC ST	VANCOUVER	PDO	2018	3
49.266577	-123.109451	COLUMBIA ST & W 5TH AVE	VANCOUVER	PDO	2018	3
49.263849	-123.109477	COLUMBIA ST & W 8TH AVE	VANCOUVER	PDO	2018	3
49.260447	-123.069828	COMMERCIAL DR & E 11TH AVE	VANCOUVER	PDO	2018	3
49.262926	-123.069784	COMMERCIAL DR & E 8TH AVE	VANCOUVER	PDO	2018	3
49.280284	-123.070428	COMMERCIAL DR & E PENDER ST	VANCOUVER	PDO	2018	3
49.263743	-123.069767	COMMERCIAL DR & GRANDVIEW HWY N	VANCOUVER	PDO	2018	3
49.273951	-123.069559	COMMERCIAL DR & WILLIAM ST	VANCOUVER	PDO	2018	3
49.225192	-123.069052	COMMERCIAL ST & E 49TH AVE	VANCOUVER	PDO	2018	3
49.28273	-123.085029	CORDOVA DIVERSION & POWELL ST	VANCOUVER	PDO	2018	3
49.272717	-123.164369	CORNWALL AVE & POINT GREY RD & TRAFALGAR ST	VANCOUVER	PDO	2018	3
49.272622	-123.157361	CORNWALL AVE & VINE ST	VANCOUVER	PDO	2018	3
49.274462	-123.147747	CREELMAN AVE & CYPRESS ST	VANCOUVER	PDO	2018	3
49.268259	-123.1115	CROWE ST & W 2ND AVE	VANCOUVER	PDO	2018	3
49.284452	-123.137481	DAVIE ST & NICOLA ST	VANCOUVER	PDO	2018	3
49.253762	-123.185165	DUNBAR ST & W 21ST AVE	VANCOUVER	PDO	2018	3
49.268585	-123.183636	DUNBAR ST & W 4TH AVE	VANCOUVER	PDO	2018	3
49.282205	-123.095366	DUNLEVY AVE & E CORDOVA ST	VANCOUVER	PDO	2018	3
49.260973	-123.044321	E 10TH AVE & RENFREW ST & VIRTUAL WAY	VANCOUVER	PDO	2018	3
49.26062	-123.089171	E 11TH AVE & FRASER ST	VANCOUVER	PDO	2018	3
49.259526	-123.064037	E 12TH AVE & SEMLIN DR	VANCOUVER	PDO	2018	3
49.258754	-123.049549	E 12TH AVE & SLOCAN ST	VANCOUVER	PDO	2018	3
49.259708	-123.08532	E 12TH AVE & ST CATHERINES ST	VANCOUVER	PDO	2018	3
49.258425	-123.103184	E 14TH AVE & QUEBEC ST	VANCOUVER	PDO	2018	3
49.256597	-123.075866	E 15TH AVE & KNIGHT ST	VANCOUVER	PDO	2018	3
49.25641	-123.033792	E 15TH AVE & RUPERT ST & WORTHINGTON DR	VANCOUVER	PDO	2018	3
49.256403	-123.089834	E 16TH AVE & FRASER ST	VANCOUVER	PDO	2018	3
49.256637	-123.105058	E 16TH AVE & ONTARIO ST & W 16TH AVE	VANCOUVER	PDO	2018	3
49.256572	-123.100658	E 16TH AVE & WATSON ST	VANCOUVER	PDO	2018	3
49.255316	-123.075924	E 17TH AVE & KNIGHT ST	VANCOUVER	PDO	2018	3
49.254405	-123.075956	E 18TH AVE & KNIGHT ST	VANCOUVER	PDO	2018	3
49.253145	-123.033804	E 19TH AVE & RUPERT ST & SEAFORTH DR	VANCOUVER	PDO	2018	3
49.269634	-123.075422	E 1ST AVE & MCLEAN DR	VANCOUVER	PDO	2018	3
49.270163	-123.104627	E 1ST AVE & ONTARIO ST & W 1ST AVE	VANCOUVER	PDO	2018	3
49.269566	-123.063806	E 1ST AVE & SEMLIN DR	VANCOUVER	PDO	2018	3
49.269481	-123.049447	E 1ST AVE & SLOCAN ST	VANCOUVER	PDO	2018	3
49.252708	-123.100937	E 20TH AVE & MAIN ST	VANCOUVER	PDO	2018	3
49.249657	-123.033813	E 23RD AVE & RUPERT ST	VANCOUVER	PDO	2018	3
49.248768	-123.033816	E 24TH AVE & RUPERT ST	VANCOUVER	PDO	2018	3
49.247611	-123.090166	E 26TH AVE & FRASER ST	VANCOUVER	PDO	2018	3
49.246437	-123.076236	E 27TH AVE & KNIGHT ST	VANCOUVER	PDO	2018	3
49.246234	-123.033843	E 27TH AVE & RUPERT ST	VANCOUVER	PDO	2018	3
49.246758	-123.065122	E 27TH AVE & VICTORIA DR	VANCOUVER	PDO	2018	3
49.239786	-123.062889	E 33RD AVE & GLADSTONE ST	VANCOUVER	PDO	2018	3
49.240287	-123.087931	E 33RD AVE & PRINCE ALBERT ST	VANCOUVER	PDO	2018	3
49.238154	-123.101592	E 36TH AVE & MAIN ST	VANCOUVER	PDO	2018	3
49.237486	-123.065434	E 36TH AVE & VICTORIA DR	VANCOUVER	PDO	2018	3
49.267558	-123.033705	E 3RD AVE & RUPERT ST	VANCOUVER	PDO	2018	3
49.233878	-123.058808	E 40TH AVE & NANAIMO ST	VANCOUVER	PDO	2018	3
